transcript,Gene Ontology IDs
TRINITY_GG_15871_c20_g1_i1.p2,GO:0004364; GO:0006749
TRINITY_GG_20660_c25_g1_i1.p2,GO:0004364; GO:0006749
TRINITY_GG_11264_c2_g1_i1.p1,GO:0004365; GO:0005737; GO:0006006; GO:0006096; GO:0015630; GO:0050661; GO:0051287
TRINITY_GG_26053_c0_g1_i1.p1,GO:0004366; GO:0005741; GO:0005886; GO:0006072; GO:0006631; GO:0006651; GO:0006654; GO:0006655; GO:0008654; GO:0016021; GO:0016024; GO:0019432; GO:0031966; GO:0102420
TRINITY_GG_22800_c32_g1_i7.p1,GO:0004367; GO:0005829; GO:0005975; GO:0006067; GO:0006072; GO:0006116; GO:0006641; GO:0006650; GO:0006734; GO:0007629; GO:0009331; GO:0030018; GO:0031430; GO:0042803; GO:0046168; GO:0051287; GO:0055093
TRINITY_GG_6735_c5_g1_i1.p1,GO:0004370; GO:0005524; GO:0005739; GO:0005741; GO:0006071; GO:0006641; GO:0016310; GO:0016773; GO:0019563; GO:0046167
TRINITY_GG_17492_c10_g1_i1.p1,GO:0004370; GO:0005524; GO:0005739; GO:0006071; GO:0006641; GO:0016310; GO:0016773; GO:0019563; GO:0046167
TRINITY_GG_8418_c19_g1_i1.p1,GO:0004371; GO:0005524; GO:0005634; GO:0005829; GO:0019563; GO:0034012; GO:0039534; GO:0044262; GO:0045088; GO:0046835; GO:0046872; GO:0050354; GO:0061624; GO:0070062
TRINITY_GG_13168_c39_g2_i1.p1,GO:0004373; GO:0005737; GO:0005776; GO:0005977; GO:0005978; GO:0009267; GO:0009744; GO:0031410; GO:0045819; GO:0061723; GO:0071329
TRINITY_GG_16396_c4_g1_i1.p1,GO:0004375; GO:0005739; GO:0006546; GO:0016829; GO:0036255; GO:0042803; GO:0047960; GO:0070280; GO:1903442
TRINITY_GG_8850_c13_g1_i1.p1,GO:0004377; GO:0016021
TRINITY_GG_18408_c22_g2_i1.p1,GO:0004379; GO:0005737; GO:0016020; GO:0018008; GO:0018030
TRINITY_GG_9660_c3_g1_i1.p1,GO:0004382; GO:0005509; GO:0005789; GO:0016020; GO:0016021; GO:0030166; GO:0032580; GO:0042803; GO:0043262; GO:0045134
TRINITY_GG_15134_c68_g2_i6.p1,GO:0004382; GO:0005576; GO:0005615; GO:0005783; GO:0006011; GO:0006256; GO:0006487; GO:0009134; GO:0016020; GO:0017110; GO:0036384; GO:0043262; GO:0045134; GO:0051084; GO:1990003
TRINITY_GG_15180_c6_g1_i1.p1,GO:0004383; GO:0005525; GO:0005737; GO:0006182; GO:0008074; GO:0019934; GO:0020037; GO:0038060; GO:0045202; GO:0046872; GO:0070482; GO:0071732; GO:0099555
TRINITY_GG_18045_c0_g1_i1.p1,GO:0004383; GO:0005525; GO:0007601; GO:0008074; GO:0016056; GO:0019934; GO:0020037; GO:0046956; GO:0070482
TRINITY_GG_5853_c11_g1_i6.p1,GO:0004385; GO:0005886; GO:0005911; GO:0016021
TRINITY_GG_21648_c16_g1_i1.p1,GO:0004386; GO:0005524; GO:0005634; GO:0006281; GO:0006357; GO:0016787; GO:0031297; GO:0036310; GO:0043596; GO:0048478; GO:0140658
TRINITY_GG_13774_c42_g1_i1.p1,GO:0004395; GO:0005739; GO:0005743; GO:0006071; GO:0006744; GO:0008168; GO:0008171; GO:0008425; GO:0008689; GO:0010795; GO:0031314; GO:0032259; GO:0110142
TRINITY_GG_13069_c21_g1_i1.p1,GO:0004397; GO:0005737; GO:0006548; GO:0016841; GO:0019556; GO:0019557
TRINITY_GG_8985_c2_g1_i4.p1,GO:0004402; GO:0005634; GO:0005737; GO:0006355; GO:0006357; GO:0030274; GO:0031063; GO:0043966; GO:0044154; GO:0045995; GO:0051302; GO:0051726; GO:0072686; GO:0090043; GO:0140672
TRINITY_GG_17358_c18_g1_i3.p1,GO:0004402; GO:0005634; GO:0005739; GO:0005829; GO:0006044; GO:0006517; GO:0006612; GO:0009100; GO:0010524; GO:0010616; GO:0016231; GO:0031343; GO:0032024; GO:0043243; GO:0045862; GO:0046060; GO:0046326; GO:0051054; GO:0051901; GO:0051928; GO:0060051; GO:0060124; GO:0070265; GO:0102166; GO:0102167; GO:0102571
TRINITY_GG_8828_c32_g1_i2.p2,GO:0004407; GO:0016575
TRINITY_GG_15042_c0_g1_i3.p1,GO:0004408; GO:0005739; GO:0005743; GO:0018063; GO:0046872
TRINITY_GG_5671_c1_g1_i1.p1,GO:0004411; GO:0006559; GO:0006572; GO:0046872
TRINITY_GG_17319_c6_g1_i5.p2,GO:0004415; GO:0005576; GO:0005975; GO:0006952
TRINITY_GG_12779_c10_g1_i3.p1,GO:0004416; GO:0005739; GO:0005759; GO:0006749; GO:0019243; GO:0046872
TRINITY_GG_11784_c12_g1_i1.p1,GO:0004418; GO:0005737; GO:0005829; GO:0006782; GO:0006783; GO:0018160
TRINITY_GG_5937_c13_g1_i2.p1,GO:0004420; GO:0005789; GO:0008299; GO:0015936; GO:0016021; GO:0050661
TRINITY_GG_9405_c27_g1_i1.p1,GO:0004421; GO:0006084; GO:0010142; GO:0016126
TRINITY_GG_7898_c26_g1_i3.p1,GO:0004423; GO:0005509; GO:0005737; GO:0005764; GO:0006027; GO:0008484; GO:0043202
TRINITY_GG_7398_c0_g1_i1.p1,GO:0004427; GO:0005634; GO:0005829; GO:0006796; GO:0016311; GO:0016791; GO:0046872
TRINITY_GG_8918_c16_g1_i3.p1,GO:0004430; GO:0005524; GO:0005737; GO:0005741; GO:0016020; GO:0016310; GO:0030867; GO:0046854; GO:0048015; GO:0052742; GO:0060872
TRINITY_GG_15882_c40_g1_i6.p1,GO:0004430; GO:0005524; GO:0005737; GO:0005886; GO:0016020; GO:0016310; GO:0030660; GO:0046854; GO:0048015; GO:0052742
TRINITY_GG_11251_c3_g1_i7.p1,GO:0004435; GO:0005509; GO:0007629; GO:0016042; GO:0043153; GO:0048015; GO:0070050; GO:1900073
TRINITY_GG_5684_c15_g1_i2.p1,GO:0004438; GO:0004722; GO:0004725; GO:0005737; GO:0006470; GO:0008138; GO:0010506; GO:0016020; GO:0019898; GO:0019903; GO:0042149; GO:0046856; GO:0046872; GO:0052629; GO:0060304; GO:1904562; GO:2000785
TRINITY_GG_16878_c18_g1_i5.p1,GO:0004438; GO:0005635; GO:0010507; GO:0046856; GO:0052629; GO:0106018
TRINITY_GG_18149_c30_g1_i5.p2,GO:0004438; GO:0005737; GO:0005783; GO:0005829; GO:0006897; GO:0010507; GO:0010922; GO:0019903; GO:0030234; GO:0032587; GO:0032991; GO:0046856; GO:0048471; GO:0050821; GO:0060304
TRINITY_GG_21643_c15_g1_i4.p1,GO:0004438; GO:0005829; GO:0031901; GO:0046856; GO:0052629
TRINITY_GG_12201_c8_g1_i1.p1,GO:0004439; GO:0004725; GO:0005739; GO:0005743; GO:0006470; GO:0006655; GO:0008138; GO:0008962; GO:0016311; GO:0017018; GO:0035002
TRINITY_GG_12804_c39_g1_i1.p1,GO:0004439; GO:0005737; GO:0007605; GO:0016020; GO:0046856; GO:0061512; GO:0097546
TRINITY_GG_15063_c3_g1_i1.p1,GO:0004441; GO:0046854; GO:0046855; GO:0046872; GO:0052829
TRINITY_GG_6755_c16_g2_i3.p1,GO:0004445; GO:0005886; GO:0016020; GO:0030425; GO:0042731; GO:0043647; GO:0046855; GO:0046856; GO:0048016; GO:0052658; GO:0052659; GO:1901215
TRINITY_GG_2895_c17_g1_i2.p1,GO:0004452; GO:0005777; GO:0006695; GO:0008299; GO:0046872; GO:0050992
TRINITY_GG_10647_c1_g1_i4.p1,GO:0004453
TRINITY_GG_11589_c9_g1_i2.p1,GO:0004453; GO:0005576
TRINITY_GG_15491_c4_g1_i2.p1,GO:0004459; GO:0005737; GO:0019752
TRINITY_GG_11784_c14_g1_i1.p1,GO:0004462; GO:0005654; GO:0005829; GO:0005886; GO:0005975; GO:0006357; GO:0006749; GO:0008270; GO:0009438; GO:0019243; GO:0030316; GO:0043066
TRINITY_GG_13168_c41_g1_i4.p1,GO:0004465; GO:0004806; GO:0005737; GO:0005886; GO:0007216; GO:0007405; GO:0016042; GO:0016298; GO:0016787; GO:0019369; GO:0022008; GO:0031901; GO:0032590; GO:0032591; GO:0042136; GO:0043196; GO:0045211; GO:0046340; GO:0046872; GO:0070161; GO:0071926; GO:0098839; GO:0098921; GO:0099055; GO:0150077
TRINITY_GG_18560_c8_g1_i2.p1,GO:0004470; GO:0005615; GO:0005737; GO:0005813; GO:0005829; GO:0006099; GO:0006107; GO:0006108; GO:0006734; GO:0006739; GO:0030060; GO:0047860; GO:0070062
TRINITY_GG_10761_c11_g1_i2.p1,GO:0004471; GO:0004473; GO:0005737; GO:0008948; GO:0046872; GO:0051287
TRINITY_GG_7453_c8_g1_i2.p1,GO:0004474; GO:0005737; GO:0005777; GO:0005782; GO:0006097; GO:0006099; GO:0009062; GO:0009514; GO:0015976; GO:0045733
TRINITY_GG_16013_c7_g1_i2.p1,GO:0004475; GO:0005525; GO:0005737; GO:0009298
TRINITY_GG_10718_c11_g1_i1.p1,GO:0004476; GO:0005737; GO:0005975; GO:0008270; GO:0009298
TRINITY_GG_22697_c37_g1_i1.p1,GO:0004478; GO:0005524; GO:0005829; GO:0006556; GO:0006730; GO:0008340; GO:0046872
TRINITY_GG_14334_c0_g1_i2.p1,GO:0004479; GO:0005739; GO:0071951
TRINITY_GG_13513_c79_g1_i5.p1,GO:0004483; GO:0005634; GO:0005737; GO:0006370; GO:0097309; GO:0097310
TRINITY_GG_5309_c2_g1_i2.p1,GO:0004484; GO:0004651; GO:0005524; GO:0005525; GO:0005634; GO:0005654; GO:0006370; GO:0006396; GO:0006470; GO:0008138; GO:0008192; GO:0050355
TRINITY_GG_7491_c9_g1_i1.p1,GO:0004485; GO:0005524; GO:0005739; GO:0005759; GO:0006552; GO:0007563; GO:0015936; GO:1905202
TRINITY_GG_18922_c4_g1_i1.p1,GO:0004491; GO:0005739; GO:0006573; GO:0018478; GO:0019859; GO:0102662
TRINITY_GG_9403_c6_g1_i2.p1,GO:0004497; GO:0005506; GO:0005789; GO:0007423; GO:0016705; GO:0020037
TRINITY_GG_10963_c16_g1_i2.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
TRINITY_GG_12728_c40_g1_i1.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
TRINITY_GG_13240_c6_g1_i1.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
TRINITY_GG_13383_c0_g1_i1.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
TRINITY_GG_14062_c11_g1_i1.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
TRINITY_GG_16047_c26_g1_i1.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
TRINITY_GG_20435_c9_g1_i4.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
TRINITY_GG_7593_c0_g1_i1.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
TRINITY_GG_10306_c7_g1_i3.p1,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037; GO:0031000; GO:0046680
TRINITY_GG_7595_c0_g1_i1.p1,GO:0004497; GO:0005506; GO:0007490; GO:0016705; GO:0020037; GO:0031966
TRINITY_GG_16137_c3_g1_i2.p1,GO:0004497; GO:0005506; GO:0016705; GO:0020037
TRINITY_GG_5960_c14_g1_i1.p1,GO:0004497; GO:0005576; GO:0042438; GO:0045087; GO:0046872
TRINITY_GG_14514_c11_g1_i2.p1,GO:0004497; GO:0016702; GO:0042572; GO:0046872
TRINITY_GG_8501_c13_g1_i1.p1,GO:0004499; GO:0005576; GO:0009820; GO:0033784; GO:0050660; GO:0050661; GO:0051289
TRINITY_GG_8501_c9_g1_i1.p1,GO:0004500; GO:0005507; GO:0005615; GO:0005829; GO:0006589; GO:0016021; GO:0030667; GO:0042420; GO:0042421
TRINITY_GG_5491_c0_g1_i1.p1,GO:0004500; GO:0005507; GO:0005615; GO:0006589; GO:0030667; GO:0042420; GO:0042421
TRINITY_GG_10043_c19_g2_i12.p1,GO:0004501; GO:0005506; GO:0005739; GO:0007295; GO:0007298; GO:0007391; GO:0007417; GO:0007494; GO:0008258; GO:0020037; GO:0031966; GO:0035074; GO:0045456
TRINITY_GG_11776_c15_g1_i3.p1,GO:0004502; GO:0005741; GO:0006569; GO:0016021; GO:0019674; GO:0019805; GO:0034354; GO:0043420; GO:0071949
TRINITY_GG_12676_c48_g1_i7.p1,GO:0004504; GO:0004598; GO:0005576; GO:0005886; GO:0006518; GO:0007619; GO:0016021; GO:0043025; GO:0044719; GO:0046872
TRINITY_GG_13024_c15_g1_i1.p1,GO:0004504; GO:0004598; GO:0005576; GO:0046872
TRINITY_GG_11123_c20_g1_i1.p1,GO:0004504; GO:0005507; GO:0005576; GO:0005615; GO:0006518; GO:0007613; GO:0009620; GO:0016020; GO:0019953; GO:0044719
TRINITY_GG_11544_c17_g1_i1.p1,GO:0004505; GO:0004510; GO:0005506; GO:0006559; GO:0006571; GO:0006726; GO:0007616; GO:0042427
TRINITY_GG_16601_c12_g1_i1.p1,GO:0004511; GO:0005506; GO:0005737; GO:0006584; GO:0006585; GO:0007619; GO:0008049; GO:0008344; GO:0009611; GO:0030424; GO:0035220; GO:0040040; GO:0042136; GO:0042416; GO:0042417; GO:0042542; GO:0043052; GO:0043204; GO:0048066; GO:0048067; GO:0048082; GO:0048085; GO:0048471; GO:2000274
TRINITY_GG_11679_c50_g1_i1.p1,GO:0004512; GO:0005737; GO:0005829; GO:0006021; GO:0008654
TRINITY_GG_14489_c19_g1_i3.p1,GO:0004514; GO:0004516; GO:0005829; GO:0006979; GO:0034355; GO:0046872
TRINITY_GG_7397_c14_g1_i1.p1,GO:0004517; GO:0005516; GO:0006809; GO:0010181; GO:0020037; GO:0046872; GO:0050660; GO:0050661
TRINITY_GG_15296_c2_g1_i2.p1,GO:0004518; GO:0005634; GO:0046872
TRINITY_GG_2229_c5_g1_i1.p1,GO:0004519; GO:0005737; GO:0007283; GO:0030154; GO:0031047; GO:0046872; GO:0051321; GO:0061980
TRINITY_GG_8826_c22_g1_i4.p1,GO:0004521; GO:0005634; GO:0005737; GO:0005829; GO:0008334; GO:0046872; GO:1900087
TRINITY_GG_18190_c2_g1_i1.p1,GO:0004521; GO:0005634; GO:0005737; GO:0016180; GO:0032039; GO:0034472
TRINITY_GG_2190_c16_g1_i1.p1,GO:0004521; GO:0016021
TRINITY_GG_14208_c0_g1_i1.p1,GO:0004526; GO:0005655; GO:0008033; GO:0046872
TRINITY_GG_7317_c47_g1_i13.p1,GO:0004531; GO:0005576; GO:0006915; GO:0090729
TRINITY_GG_8899_c25_g1_i1.p1,GO:0004540; GO:0005737; GO:0005777; GO:0016441; GO:0048477; GO:0051321; GO:1903231; GO:1905762
TRINITY_GG_12030_c59_g1_i1.p3,GO:0004550; GO:0004798; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005758; GO:0005759; GO:0006227; GO:0006233; GO:0006235; GO:0009041; GO:0009165; GO:0016310; GO:0046105; GO:0071363
TRINITY_GG_15432_c22_g1_i2.p1,GO:0004553; GO:0005737; GO:0005829; GO:0006491; GO:0006517; GO:0033925
TRINITY_GG_13426_c2_g1_i1.p1,GO:0004553; GO:0005789; GO:0005975; GO:0016021; GO:0031965; GO:0043568; GO:0048741; GO:0051897
TRINITY_GG_13717_c11_g1_i1.p1,GO:0004553; GO:0005794; GO:0005975; GO:0006491; GO:0017177; GO:0030246; GO:0033919; GO:0042470; GO:0043231; GO:0090599
TRINITY_GG_18741_c14_g1_i1.p1,GO:0004555; GO:0005991; GO:0016021
TRINITY_GG_15481_c0_g1_i1.p1,GO:0004556; GO:0005509; GO:0005576; GO:0005975
TRINITY_GG_19494_c8_g1_i1.p1,GO:0004557; GO:0005737; GO:0005764; GO:0008456; GO:0009311; GO:0016139; GO:0046477
TRINITY_GG_6612_c26_g1_i1.p1,GO:0004559; GO:0004571; GO:0005509; GO:0005783; GO:0005788; GO:0005975; GO:0006486; GO:0006986; GO:0016020; GO:0044322; GO:1904380; GO:1904382
TRINITY_GG_4958_c1_g1_i1.p1,GO:0004559; GO:0005615; GO:0005654; GO:0005764; GO:0006013; GO:0008270; GO:0030246; GO:0036211
TRINITY_GG_11668_c3_g1_i1.p1,GO:0004560; GO:0005576; GO:0005764; GO:0006004; GO:0016139
TRINITY_GG_12678_c9_g1_i3.p1,GO:0004561; GO:0005764; GO:0006027; GO:0007040; GO:0007399; GO:0021680; GO:0042474; GO:0043202; GO:0045475; GO:0046548; GO:0060119; GO:0070062
TRINITY_GG_7951_c9_g1_i1.p1,GO:0004563; GO:0005634; GO:0005737; GO:0005975; GO:0015929; GO:0102148; GO:1903561
TRINITY_GG_18344_c14_g1_i1.p1,GO:0004563; GO:0005770; GO:0005886; GO:0005975; GO:0006491; GO:0006517; GO:0007420; GO:0016020; GO:0016063; GO:0016231; GO:0030203; GO:0102148
TRINITY_GG_11037_c19_g1_i2.p1,GO:0004565; GO:0005576; GO:0005773; GO:0005975
TRINITY_GG_14990_c15_g1_i1.p1,GO:0004566; GO:0005102; GO:0005615; GO:0005764; GO:0019391; GO:0030246
TRINITY_GG_10721_c13_g1_i1.p1,GO:0004567; GO:0005764; GO:0005975; GO:0006516
TRINITY_GG_17635_c34_g1_i1.p1,GO:0004571; GO:0005509; GO:0005783; GO:0005788; GO:0005975; GO:0006986; GO:0016020; GO:0036509; GO:0044322; GO:0097466; GO:1904154; GO:1904380; GO:1904382
TRINITY_GG_19214_c27_g1_i3.p1,GO:0004571; GO:0005509; GO:0005783; GO:0005789; GO:0005975; GO:0006486; GO:0006491; GO:0016020; GO:0016021; GO:0030433; GO:0031410; GO:0036508; GO:0036509; GO:0044322; GO:1904380; GO:1904382
TRINITY_GG_18647_c14_g1_i5.p1,GO:0004571; GO:0005509; GO:0005783; GO:0005975; GO:0006986; GO:0016235; GO:0030176; GO:0030433; GO:0036510; GO:0044322; GO:0045047; GO:0051787; GO:0097466; GO:1904154; GO:1904380; GO:1904382
TRINITY_GG_7006_c10_g1_i4.p1,GO:0004573; GO:0005783; GO:0005789; GO:0006487; GO:0009311; GO:0016021
TRINITY_GG_2533_c26_g1_i1.p1,GO:0004578; GO:0005789; GO:0006488; GO:0016021
TRINITY_GG_12804_c34_g2_i1.p1,GO:0004579; GO:0006516; GO:0006986; GO:0016021; GO:0018279; GO:0030433; GO:0034998; GO:0034999; GO:0043686; GO:0043687; GO:0046872
TRINITY_GG_17768_c3_g1_i1.p1,GO:0004579; GO:0016021; GO:0018279; GO:0035000; GO:0043687; GO:0046872
TRINITY_GG_14027_c17_g1_i1.p1,GO:0004581; GO:0005783; GO:0005789; GO:0006487; GO:0006493; GO:0007009; GO:0007029; GO:0007379; GO:0007509; GO:0009953; GO:0010004; GO:0016021; GO:0019991; GO:0040003
TRINITY_GG_16402_c17_g1_i3.p1,GO:0004582; GO:0005783; GO:0006486
TRINITY_GG_11821_c18_g1_i6.p3,GO:0004585; GO:0005737; GO:0016597; GO:0019546; GO:0019547
TRINITY_GG_11219_c13_g1_i1.p1,GO:0004587; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006591; GO:0010121; GO:0019544; GO:0030170; GO:0042802; GO:0050155; GO:0055129
TRINITY_GG_20752_c15_g1_i1.p1,GO:0004588; GO:0004590; GO:0006207; GO:0006222; GO:0019856; GO:0044205
TRINITY_GG_7376_c27_g1_i2.p1,GO:0004591; GO:0005634; GO:0005739; GO:0006096; GO:0006099; GO:0006103; GO:0006104; GO:0030976; GO:0045252; GO:0046872; GO:0106077
TRINITY_GG_2870_c41_g1_i11.p1,GO:0004591; GO:0006091; GO:0006096; GO:0006099; GO:0030976; GO:0031966
TRINITY_GG_14728_c54_g1_i1.p3,GO:0004594; GO:0005524; GO:0005634; GO:0005829; GO:0015937; GO:0016310; GO:0019842; GO:0042803; GO:1905502
TRINITY_GG_15963_c36_g1_i3.p1,GO:0004594; GO:0005524; GO:0005737; GO:0015937; GO:0016787; GO:0046872
TRINITY_GG_9742_c5_g1_i1.p1,GO:0004596; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0006474; GO:0031415; GO:0043022; GO:1990189; GO:1990190; GO:2000719
TRINITY_GG_13479_c12_g1_i1.p1,GO:0004596; GO:0005634; GO:0005737; GO:0005829; GO:0017196; GO:0031417
TRINITY_GG_18571_c11_g1_i3.p1,GO:0004596; GO:0005634; GO:0005737; GO:0017196; GO:0031416
TRINITY_GG_18211_c7_g1_i4.p2,GO:0004596; GO:0005737; GO:0006473; GO:0008080; GO:0017190; GO:0018002; GO:1905502
TRINITY_GG_21785_c5_g1_i2.p1,GO:0004601; GO:0005576; GO:0006979; GO:0007306; GO:0018149; GO:0018212; GO:0020037; GO:0042600; GO:0042744; GO:0046872
TRINITY_GG_11618_c3_g1_i1.p1,GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0046872; GO:0050830
TRINITY_GG_18449_c42_g1_i1.p1,GO:0004601; GO:0005615; GO:0005737; GO:0005783; GO:0005790; GO:0005829; GO:0006979; GO:0007283; GO:0008584; GO:0018401; GO:0022417; GO:0030198; GO:0042802; GO:0045454; GO:0051920; GO:0072593; GO:2000255
TRINITY_GG_23691_c1_g1_i4.p1,GO:0004601; GO:0005615; GO:0006909; GO:0006979; GO:0016684; GO:0020037; GO:0030198; GO:0030199; GO:0042744; GO:0046872; GO:0062023; GO:0070831
TRINITY_GG_8796_c9_g1_i1.p1,GO:0004601; GO:0005739; GO:0005769; GO:0051920
TRINITY_GG_22169_c0_g1_i1.p1,GO:0004601; GO:0005829; GO:0033209; GO:0047134
TRINITY_GG_22092_c5_g1_i1.p1,GO:0004602; GO:0005737; GO:0006979; GO:0047066
TRINITY_GG_11237_c50_g1_i1.p2,GO:0004602; GO:0006979
TRINITY_GG_415_c12_g1_i2.p2,GO:0004605; GO:0005739; GO:0005743; GO:0016024; GO:0019898; GO:0031314; GO:0032049
TRINITY_GG_16576_c36_g1_i1.p1,GO:0004605; GO:0005789; GO:0007291; GO:0007430; GO:0007601; GO:0007602; GO:0008610; GO:0010513; GO:0010868; GO:0010883; GO:0016021; GO:0016024; GO:0016056; GO:0043052
TRINITY_GG_10676_c41_g2_i3.p1,GO:0004609; GO:0005739; GO:0006646; GO:0010821; GO:0016540; GO:0031305; GO:0035694
TRINITY_GG_16406_c16_g1_i1.p1,GO:0004613; GO:0005525; GO:0005737; GO:0005829; GO:0006094; GO:0019543; GO:0030145; GO:0033993; GO:0042594; GO:0046327; GO:0071333
TRINITY_GG_18664_c21_g2_i1.p1,GO:0004615; GO:0005654; GO:0005829; GO:0006013; GO:0006486; GO:0006487; GO:0009298; GO:0043025; GO:0046872
TRINITY_GG_6478_c13_g1_i1.p1,GO:0004616; GO:0005737; GO:0006098; GO:0019521; GO:0050661
TRINITY_GG_14226_c31_g1_i1.p1,GO:0004617; GO:0006541; GO:0006544; GO:0006563; GO:0006564; GO:0006566; GO:0009448; GO:0010468; GO:0019530; GO:0021510; GO:0021782; GO:0021915; GO:0022008; GO:0031175; GO:0043209; GO:0051287; GO:0070314
TRINITY_GG_13910_c7_g1_i1.p1,GO:0004618; GO:0005524; GO:0005829; GO:0006094; GO:0006096; GO:0007268; GO:0016310; GO:0030018; GO:0031430; GO:0043531; GO:0045202; GO:0046716
TRINITY_GG_25376_c6_g1_i1.p1,GO:0004620; GO:0004622; GO:0005789; GO:0006660; GO:0008474; GO:0009395; GO:0010842; GO:0016020; GO:0016021; GO:0036269; GO:0042552; GO:0043010; GO:0046464; GO:0047372; GO:0048899; GO:0048919; GO:0052651
TRINITY_GG_21564_c2_g1_i2.p1,GO:0004620; GO:0004767; GO:0005783; GO:0005901; GO:0006684; GO:0016020; GO:0016021; GO:0030149; GO:0046513; GO:0046872; GO:0071944
TRINITY_GG_19122_c1_g1_i2.p1,GO:0004620; GO:0005576; GO:0007444; GO:0009395; GO:0046843
TRINITY_GG_12789_c1_g1_i1.p1,GO:0004620; GO:0005576; GO:0009395; GO:0043202; GO:0070062
TRINITY_GG_20577_c7_g1_i2.p1,GO:0004620; GO:0005737; GO:0016042; GO:0046872
TRINITY_GG_9741_c24_g1_i1.p1,GO:0004620; GO:0006660; GO:0016021; GO:0047372; GO:0052651
TRINITY_GG_15767_c9_g1_i3.p1,GO:0004622; GO:0005737; GO:0005783; GO:0005789; GO:0005886; GO:0006643; GO:0006644; GO:0007272; GO:0007608; GO:0016021; GO:0016042; GO:0034236; GO:0034349; GO:0045494; GO:0046470; GO:0051402; GO:0061024; GO:0072657; GO:0102545; GO:2000480
TRINITY_GG_11697_c39_g1_i5.p3,GO:0004622; GO:0005783; GO:0005789; GO:0006644; GO:0008081; GO:0016020; GO:0016021; GO:0046475; GO:0046872; GO:0048471; GO:0070291
TRINITY_GG_18289_c0_g1_i1.p1,GO:0004622; GO:0005886; GO:0006580; GO:0006629; GO:0006644; GO:0008889; GO:0016021; GO:0030659; GO:0046475; GO:0046872; GO:0047395; GO:0070291
TRINITY_GG_25272_c6_g1_i1.p1,GO:0004623; GO:0004806; GO:0005654; GO:0005737; GO:0005811; GO:0005829; GO:0005886; GO:0006651; GO:0010891; GO:0010898; GO:0016020; GO:0016021; GO:0016411; GO:0019433; GO:0019915; GO:0034389; GO:0044242; GO:0050253; GO:0051264; GO:0051265; GO:0055088; GO:1905691
TRINITY_GG_23368_c0_g2_i1.p1,GO:0004623; GO:0005509; GO:0005576; GO:0006644; GO:0016042; GO:0050482; GO:0090729
TRINITY_GG_3874_c54_g1_i1.p1,GO:0004623; GO:0005509; GO:0005576; GO:0006644; GO:0016042; GO:0050482; GO:0090729
TRINITY_GG_11804_c33_g1_i1.p1,GO:0004623; GO:0005576; GO:0006644; GO:0016042; GO:0046872; GO:0050482
TRINITY_GG_15607_c1_g1_i2.p1,GO:0004623; GO:0005615; GO:0005739; GO:0005764; GO:0005829; GO:0008379; GO:0016042; GO:0045454; GO:0047184
TRINITY_GG_17806_c18_g1_i2.p1,GO:0004623; GO:0008126; GO:0008970; GO:0016021; GO:0034338; GO:0044255; GO:0046470; GO:0047372; GO:0051792; GO:0051793; GO:0052739; GO:0052740
TRINITY_GG_8918_c20_g1_i6.p2,GO:0004631; GO:0005524; GO:0005829; GO:0006695; GO:0016310; GO:0019287; GO:0070723
TRINITY_GG_11966_c7_g1_i2.p1,GO:0004633; GO:0005829; GO:0010181; GO:0015937; GO:0042802; GO:0071513
TRINITY_GG_7964_c24_g1_i2.p1,GO:0004637; GO:0004641; GO:0004644; GO:0005524; GO:0005829; GO:0006164; GO:0006189; GO:0046084; GO:0046872
TRINITY_GG_2190_c14_g1_i1.p2,GO:0004638; GO:0004639; GO:0005524; GO:0005737; GO:0005829; GO:0006189; GO:0043727
TRINITY_GG_19552_c30_g1_i1.p1,GO:0004642; GO:0005524; GO:0005737; GO:0006177; GO:0006189; GO:0006541; GO:0009410; GO:0044208; GO:0046872; GO:0097065; GO:0097294
TRINITY_GG_3874_c41_g1_i1.p2,GO:0004648; GO:0005737; GO:0006564; GO:0030170
TRINITY_GG_16717_c1_g1_i1.p1,GO:0004649; GO:0005634; GO:0005654; GO:0005737; GO:0005975; GO:0006282; GO:0009225; GO:0009408; GO:0030576; GO:0031056; GO:0031507; GO:0035065; GO:0036099; GO:0043484; GO:0051457; GO:1990966
TRINITY_GG_12224_c11_g1_i1.p1,GO:0004656; GO:0005506; GO:0005783; GO:0005788; GO:0018401; GO:0031418
TRINITY_GG_19042_c15_g1_i2.p2,GO:0004658; GO:0005524; GO:0005739; GO:0005759; GO:0005829; GO:0006631; GO:0009081; GO:0019626; GO:1902494
